"기준년월","국가코드","HSK품목코드","수출입구분코드","수출입구분명","국가명","경제권명","수산물수출입품목명","당월수출입중량(킬로그램)","당월수출입미화금액(달러)","당해누계수출입중량(킬로그램)","당해누계수출입미화금액(달러)","데이터기준일자"
"2025-07","ES","1604204090","E","수출","스페인","유럽연합/경제협력개발기구","생선묵(게맛의 것 이외 기타)","0","0","1200","6824","2025-07-31"
"2025-07","ES","1605101091","E","수출","스페인","유럽연합/경제협력개발기구","붉은 대게살(밀폐용기에 넣은 것, 훈제한 것 이외 기타)","0","0","3040","44264","2025-07-31"
"2025-07","ES","2008995010","E","수출","스페인","유럽연합/경제협력개발기구","김","8587","305801","38305","1353074","2025-07-31"
"2025-07","ES","2008995090","E","수출","스페인","유럽연합/경제협력개발기구","조제한 해조류 김 제외","4860","37619","9720","75238","2025-07-31"
"2025-07","ES","7116102000","E","수출","스페인","유럽연합/경제협력개발기구","양식진주로 만든 것","0","0","2","190","2025-07-31"
"2025-07","ES","9606291000","E","수출","스페인","유럽연합/경제협력개발기구","조개껍질로 만든것","0","0","87","4355","2025-07-31"
"2025-07","ES","0302351000","I","수입","스페인","유럽연합/경제협력개발기구","대서양 참다랑어(터너스 터너스)","3375","114054","38479","1197904","2025-07-31"
"2025-07","ES","0302840000","I","수입","스페인","유럽연합/경제협력개발기구","농어(냉동)(디센트라르쿠스종)","110","2308","6157","140224","2025-07-31"
"2025-07","ES","0303190000","I","수입","스페인","유럽연합/경제협력개발기구","연어(기타)","0","0","24","1892","2025-07-31"
"2025-07","ES","0303310000","I","수입","스페인","유럽연합/경제협력개발기구","넙치[레인하드티우스 히포글러소이데스,히포글러서스 히포글러서스,히포글러서스 스테노레피스)","0","0","41239","49487","2025-07-31"
"2025-07","ES","0303451000","I","수입","스페인","유럽연합/경제협력개발기구","대서양 참다랑어(냉동)(터너스 티너스)","0","0","35296","302759","2025-07-31"
"2025-07","ES","0303452000","I","수입","스페인","유럽연합/경제협력개발기구","태평양 참다랑어(냉동)(터너스 오리엔탈리스)","3841","50380","4133","53967","2025-07-31"
"2025-07","ES","0303540000","I","수입","스페인","유럽연합/경제협력개발기구","고등어(스콤버 스콤브루스,스콤버 오스트랄라시쿠스,스콤버 자포니쿠스)","0","0","491400","451051","2025-07-31"
"2025-07","ES","0303821000","I","수입","스페인","유럽연합/경제협력개발기구","가오리(냉동)","0","0","176081","999836","2025-07-31"
"2025-07","ES","0303822000","I","수입","스페인","유럽연합/경제협력개발기구","홍어(냉동)","0","0","17916","73587","2025-07-31"
"2025-07","ES","0303830000","I","수입","스페인","유럽연합/경제협력개발기구","이빨고기(냉동)(디소스티쿠스종)","12078","286740","40802","1006355","2025-07-31"
"2025-07","ES","0303899050","I","수입","스페인","유럽연합/경제협력개발기구","볼낙(냉동)(적어를 포함한다)","70246","141728","761569","1446099","2025-07-31"
"2025-07","ES","0303990000","I","수입","스페인","유럽연합/경제협력개발기구","기타","0","0","52632","259509","2025-07-31"
"2025-07","ES","0304492000","I","수입","스페인","유럽연합/경제협력개발기구","참다랑어(신선 또는 냉장한 피레트)","225","12406","2768","124906","2025-07-31"
"2025-07","ES","0304499000","I","수입","스페인","유럽연합/경제협력개발기구","기타(신선 또는 냉장한 피레트)","930","40504","4050","175166","2025-07-31"
"2025-07","ES","0304710000","I","수입","스페인","유럽연합/경제협력개발기구","대구(가두스 모르화,가두스 오각,가두스 마크로세팔루스)","1200","26352","2400","45106","2025-07-31"
"2025-07","ES","0304840000","I","수입","스페인","유럽연합/경제협력개발기구","황새치(냉동한 피레트)(자이피어스 글래디어스)","0","0","4889","76389","2025-07-31"
"2025-07","ES","0304850000","I","수입","스페인","유럽연합/경제협력개발기구","이빨고기(냉동한 피레트)(디소스티쿠스종)","0","0","2002","70084","2025-07-31"
"2025-07","ES","0304871000","I","수입","스페인","유럽연합/경제협력개발기구","참다랑어(냉동한 피레트)","298","4875","404922","8718626","2025-07-31"
"2025-07","ES","0304889000","I","수입","스페인","유럽연합/경제협력개발기구","곱상어, 그 밖의 상어, 가오리와 홍어(라지대과) 냉동 피레트-곱상어, 그 밖의 상어 제외","0","0","61","3422","2025-07-31"
"2025-07","ES","0305639000","I","수입","스페인","유럽연합/경제협력개발기구","멸치(멸치젓 이외 기타/염장, 염수장)","0","0","14","808","2025-07-31"
"2025-07","ES","0306179099","I","수입","스페인","유럽연합/경제협력개발기구","기타","241","22424","1497","134476","2025-07-31"
"2025-07","ES","0307432010","I","수입","스페인","유럽연합/경제협력개발기구","옴마스트레페스(Ommastrephes)종ㆍ로리고(Loligo)종ㆍ노토토다루스(Nototodarus)종ㆍ세피오투디스(Sepioteuthis)종","0","0","1200","15851","2025-07-31"
"2025-07","ES","0307432090","I","수입","스페인","유럽연합/경제협력개발기구","기타","420532","2036577","1768976","7690048","2025-07-31"
"2025-07","ES","0307729000","I","수입","스페인","유럽연합/경제협력개발기구","기타","102","1335","102","1335","2025-07-31"
"2025-07","ES","0511911090","I","수입","스페인","유럽연합/경제협력개발기구","부화용알(브라인슈림프 알 이","0","0","10","8878","2025-07-31"
"2025-07","ES","1212219099","I","수입","스페인","유럽연합/경제협력개발기구","해초류와 기타조류 기타(기타)(식용의 것)","0","0","9","134","2025-07-31"
"2025-07","ES","1212299099","I","수입","스페인","유럽연합/경제협력개발기구","해초류와 기타조류 기타(기타)","0","0","26","25","2025-07-31"
"2025-07","ES","1302311000","I","수입","스페인","유럽연합/경제협력개발기구","실한천","0","0","1","16","2025-07-31"
"2025-07","ES","1302312000","I","수입","스페인","유럽연합/경제협력개발기구","분한천","8846","122280","57624","779922","2025-07-31"
"2025-07","ES","1302319000","I","수입","스페인","유럽연합/경제협력개발기구","한천(실한천,분한천 이외 기타)","102","2884","699","32377","2025-07-31"
"2025-07","ES","1504200000","I","수입","스페인","유럽연합/경제협력개발기구","어류의 지방과 기름 및 그 분획물[간유(肝油)는 제외한다]","2090","160664","5135","373722","2025-07-31"
"2025-07","ES","1504309000","I","수입","스페인","유럽연합/경제협력개발기구","기타해서포유동물의 유지와 그","0","0","6","82","2025-07-31"
"2025-07","ES","1603009000","I","수입","스페인","유럽연합/경제협력개발기구","갑각류,연체동물,수생동물의","0","0","2","59","2025-07-31"
"2025-07","ES","1604131000","I","수입","스페인","유럽연합/경제협력개발기구","정어리(밀폐용기에넣은것)","0","0","366","11698","2025-07-31"
"2025-07","ES","1604141011","I","수입","스페인","유럽연합/경제협력개발기구","다랭이(기름담금)","213","8889","1073","27735","2025-07-31"
"2025-07","ES","1604141019","I","수입","스페인","유럽연합/경제협력개발기구","다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)","0","0","8","41","2025-07-31"
"2025-07","ES","1604141021","I","수입","스페인","유럽연합/경제협력개발기구","다랭이류(조제/밀폐용기에 넣은 것 이외 기타)","0","0","4","26","2025-07-31"
"2025-07","ES","1604141031","I","수입","스페인","유럽연합/경제협력개발기구","버니토우(기름담근것(밀폐용기","0","0","20","723","2025-07-31"
"2025-07","ES","1604149000","I","수입","스페인","유럽연합/경제협력개발기구","다랭이류(조제/밀폐용기에 넣은 것 이외 기타)","0","0","0","7","2025-07-31"
"2025-07","ES","1604161000","I","수입","스페인","유럽연합/경제협력개발기구","멸치(조제/밀폐용기에 넣은 것)","0","0","6244","136556","2025-07-31"
"2025-07","ES","1604169000","I","수입","스페인","유럽연합/경제협력개발기구","전갱이(조제/밀폐용기에 넣은 것 이외 기타)","0","0","274","15287","2025-07-31"
"2025-07","ES","1604191090","I","수입","스페인","유럽연합/경제협력개발기구","어류조제품(연어,청어,정어리,고등어 등 밀폐용기에넣은것)","0","0","7","97","2025-07-31"
"2025-07","ES","1604199090","I","수입","스페인","유럽연합/경제협력개발기구","어류조제품(연어,청어,고등어,기타/조제/밀폐용기에 넣은 것)","0","0","9","354","2025-07-31"
"2025-07","ES","1604201000","I","수입","스페인","유럽연합/경제협력개발기구","생선페이스트","0","0","353","3884","2025-07-31"
"2025-07","ES","1604310000","I","수입","스페인","유럽연합/경제협력개발기구","캐비아","0","0","7","3499","2025-07-31"
"2025-07","ES","1604320000","I","수입","스페인","유럽연합/경제협력개발기구","캐비아 대용물","547","40069","1770","109702","2025-07-31"
"2025-07","ES","1605520000","I","수입","스페인","유럽연합/경제협력개발기구","가리비과의조개(조제,저장/기타, 밀폐용기에 넣은 것 포함)","0","0","150","10273","2025-07-31"
"2025-07","ES","1605539000","I","수입","스페인","유럽연합/경제협력개발기구","홍합(조제 또는 저장처리)(기타)","0","0","0","7","2025-07-31"
"2025-07","ES","1605542099","I","수입","스페인","유럽연합/경제협력개발기구","오징어 기타(조제 또는 저장처리)","0","0","4","151","2025-07-31"
"2025-07","ES","1605550000","I","수입","스페인","유럽연합/경제협력개발기구","문어, 기타조제저장처리문어(밀폐용기에넣은것 포함, 밀폐용기이외)","8448","298546","13604","498838","2025-07-31"
"2025-07","ES","1605561090","I","수입","스페인","유럽연합/경제협력개발기구","바지락(조제 또는 저장처리)(기타)","0","0","1","22","2025-07-31"
"2025-07","ES","1605690000","I","수입","스페인","유럽연합/경제협력개발기구","기타조제저장처리수생무척추동물(밀폐용기에넣은것 포함, 밀폐용기에 넣지 않은 것)-해삼,성게,해파리제외","0","0","4","31","2025-07-31"
"2025-07","ES","2102204090","I","수입","스페인","유럽연합/경제협력개발기구","스리루리나 효모(기타)","0","0","1","15","2025-07-31"
"2025-07","ES","2501001020","I","수입","스페인","유럽연합/경제협력개발기구","천일염","0","0","1034","4902","2025-07-31"
"2025-07","ES","2501009010","I","수입","스페인","유럽연합/경제협력개발기구","식염","0","0","272","12565","2025-07-31"
"2025-07","ES","2501009090","I","수입","스페인","유럽연합/경제협력개발기구","기타소금,해수","2","41","555","7291","2025-07-31"
"2025-07","ES","7116102000","I","수입","스페인","유럽연합/경제협력개발기구","양식진주로 만든 것","0","0","0","373","2025-07-31"
"2025-07","FI","2008995010","E","수출","핀란드","유럽연합/경제협력개발기구","김","692","25261","1954","67189","2025-07-31"
"2025-07","FI","1504200000","I","수입","핀란드","유럽연합/경제협력개발기구","어류의 지방과 기름 및 그 분획물[간유(肝油)는 제외한다]","0","0","1014","8066","2025-07-31"
"2025-07","FJ","0303530000","E","수출","피지",,"정어리(냉동)(사르디나 필차르두스,사르디노프스종)","44970","40473","124428","110323","2025-07-31"
"2025-07","FJ","2008995010","E","수출","피지",,"김","0","0","372","16493","2025-07-31"
"2025-07","FJ","2501009090","E","수출","피지",,"기타소금,해수","0","0","10635","23420","2025-07-31"
"2025-07","FK","0307432090","I","수입","포클랜드군도",,"기타","24504","61260","98876","358746","2025-07-31"
"2025-07","FM","1604141019","E","수출","마이크로네시아",,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)","0","0","438","3742","2025-07-31"
"2025-07","FM","1604141021","E","수출","마이크로네시아",,"다랭이류(조제/밀폐용기에 넣은 것 이외 기타)","0","0","210","1658","2025-07-31"
"2025-07","FM","1604151000","E","수출","마이크로네시아",,"고등어(조제/밀폐용기에 넣은 것)","0","0","211","799","2025-07-31"
"2025-07","FM","1604203000","E","수출","마이크로네시아",,"생선소시지","0","0","122","1077","2025-07-31"
"2025-07","FM","2008995010","E","수출","마이크로네시아",,"김","3","120","113","1807","2025-07-31"
"2025-07","FM","2501001020","E","수출","마이크로네시아",,"천일염","22000","5126","186200","39947","2025-07-31"
"2025-07","FM","0303440000","I","수입","마이크로네시아",,"눈다랑어(냉동)","0","0","98387","504406","2025-07-31"
"2025-07","FM","0304879000","I","수입","마이크로네시아",,"다랑어 기타(냉동한 피레트)","0","0","41810","38131","2025-07-31"
"2025-07","FM","2501009090","I","수입","마이크로네시아",,"기타소금,해수","788","860","788","860","2025-07-31"
"2025-07","FO","0303540000","I","수입","파로에군도",,"고등어(스콤버 스콤브루스,스콤버 오스트랄라시쿠스,스콤버 자포니쿠스)","0","0","51000","145350","2025-07-31"
